freq,c_dest,purpose,duration,age,unit,geo,TIME_PERIOD,OBS_VALUE
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2012,11023216
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2013,11108759
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2014,10431766
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2015,8677178
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2016,8105453
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2017,11515359
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2018,11020707
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2019,10332166
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2020,8076602
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2021,8453395
A,WORLD,PROF,N_GE1,Y25-44,NR,FR,2022,9544839
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2012,885870
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2013,787366
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2014,800858
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2015,601278
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2016,535625
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2017,519974
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2018,550605
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2019,483574
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2020,101204
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2021,262669
A,WORLD,PROF,N_GE1,Y25-44,NR,HR,2022,197488
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2012,524644
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2013,407276
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2014,435824
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2015,493315
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2016,422592
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2017,463003
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2018,338112
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2019,370065
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2020,206079
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2021,229176
A,WORLD,PROF,N_GE1,Y25-44,NR,HU,2022,497704
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2012,494092
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2013,498122
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2014,621578
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2015,606370
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2016,667494
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2017,587121
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2018,632878
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2019,660761
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2020,198131
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2021,168868
A,WORLD,PROF,N_GE1,Y25-44,NR,IE,2022,455645
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2012,5272330
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2013,2691994
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2014,3971898
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2015,3108750
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2016,3300916
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2017,2539083
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2018,4034290
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2019,3378965
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2020,1146612
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2021,1328366
A,WORLD,PROF,N_GE1,Y25-44,NR,IT,2022,1628255
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2012,385749
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2013,377954
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2014,394795
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2015,415403
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2016,433594
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2017,452273
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2018,491329
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2019,516267
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2020,253681
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2021,290013
A,WORLD,PROF,N_GE1,Y25-44,NR,LT,2022,474242
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2012,148590
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2013,147163
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2014,145340
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2015,133696
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2016,98717
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2017,238954
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2018,279725
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2019,232550
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2020,82407
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2021,88850
A,WORLD,PROF,N_GE1,Y25-44,NR,LU,2022,152306
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2012,268910
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2013,250681
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2014,111444
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2015,141627
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2016,142380
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2017,106861
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2018,117322
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2019,157766
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2020,47336
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2021,47412
A,WORLD,PROF,N_GE1,Y25-44,NR,LV,2022,112751
A,WORLD,PROF,N_GE1,Y25-44,NR,ME,2016,126220
A,WORLD,PROF,N_GE1,Y25-44,NR,ME,2017,82571
A,WORLD,PROF,N_GE1,Y25-44,NR,MK,2019,
A,WORLD,PROF,N_GE1,Y25-44,NR,MK,2020,
A,WORLD,PROF,N_GE1,Y25-44,NR,MK,2021,
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2012,35298
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2013,36722
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2014,43491
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2015,58323
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2016,38460
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2017,66315
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2018,79691
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2019,79097
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2020,37144
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2021,39606
A,WORLD,PROF,N_GE1,Y25-44,NR,MT,2022,47502
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2012,1161809
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2013,1140183
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2014,1137857
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2015,1283472
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2016,1199798
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2017,1778219
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2018,1767812
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2019,1880355
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2020,751354
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2021,537843
A,WORLD,PROF,N_GE1,Y25-44,NR,NL,2022,1308592
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2013,1943413
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2014,2595967
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2015,2235550
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2016,1593364
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2017,2163023
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2018,1991090
A,WORLD,PROF,N_GE1,Y25-44,NR,NO,2021,902987
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2012,4414843
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2013,2504148
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2014,1230960
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2015,1294863
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2016,1406383
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2017,1663632
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2018,1684069
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2019,1729999
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2020,1236163
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2021,1285911
A,WORLD,PROF,N_GE1,Y25-44,NR,PL,2022,1738874
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2012,635853
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2013,713084
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2014,679308
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2015,717339
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2016,632517
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2017,517949
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2018,714971
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2019,684395
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2020,437267
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2021,315106
A,WORLD,PROF,N_GE1,Y25-44,NR,PT,2022,526379
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2012,40395
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2013,58938
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2014,48532
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2015,68864
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2016,64962
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2017,81944
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2018,68531
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2019,66819
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2020,
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2021,33696
A,WORLD,PROF,N_GE1,Y25-44,NR,RO,2022,42489
A,WORLD,PROF,N_GE1,Y25-44,NR,RS,2018,251612
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2014,3243822
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2015,2370310
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2016,3742997
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2017,4045360
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2018,2996209
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2019,2771618
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2020,1803930
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2021,1814203
A,WORLD,PROF,N_GE1,Y25-44,NR,SE,2022,2758435
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2012,266996
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2013,239265
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2014,310136
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2015,309726
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2016,309363
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2017,337760
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2018,376457
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2019,316649
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2020,80972
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2021,187618
A,WORLD,PROF,N_GE1,Y25-44,NR,SI,2022,221165
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2012,680437
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2013,719288
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2014,
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2015,1024106
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2016,910999
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2017,997744
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2018,988293
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2019,1235877
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2020,
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2021,226168
A,WORLD,PROF,N_GE1,Y25-44,NR,SK,2022,393166
A,WORLD,PROF,N_GE1,Y25-44,NR,UK,2012,11577219
A,WORLD,PROF,N_GE1,Y25-44,NR,UK,2013,11297337
A,WORLD,PROF,N_GE1,Y35-44,NR,AL,2017,96270
A,WORLD,PROF,N_GE1,Y35-44,NR,AL,2019,68065
A,WORLD,PROF,N_GE1,Y35-44,NR,AL,2020,
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2012,1048878
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2013,1026483
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2014,1021369
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2015,771522
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2016,921515
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2017,788242
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2018,771491
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2019,845631
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2020,375622
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2021,519107
A,WORLD,PROF,N_GE1,Y35-44,NR,AT,2022,735366
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2012,470140
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2013,306452
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2014,293493
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2015,289193
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2016,397811
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2017,304316
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2018,358162
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2019,366277
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2020,109344
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2021,102047
A,WORLD,PROF,N_GE1,Y35-44,NR,BE,2022,305222
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2012,51685
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2013,85699
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2014,74176
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2015,37901
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2016,35085
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2017,64780
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2018,54810
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2019,43751
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2020,
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2021,
A,WORLD,PROF,N_GE1,Y35-44,NR,BG,2022,55492
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2012,504927
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2013,372746
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2014,425363
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2015,361632
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2016,368007
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2017,434085
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2018,459064
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2019,520308
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2020,
A,WORLD,PROF,N_GE1,Y35-44,NR,CH,2021,178685
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2012,84110
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2013,84166
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2014,74161
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2015,71640
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2016,107318
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2017,113442
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2018,93880
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2019,144902
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2020,30103
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2021,
A,WORLD,PROF,N_GE1,Y35-44,NR,CY,2022,84229
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2012,482806
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2013,585580
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2014,382157
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2015,374106
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2016,483450
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2017,583388
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2018,514552
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2019,340562
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2020,151988
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2021,248224
A,WORLD,PROF,N_GE1,Y35-44,NR,CZ,2022,249978
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2012,12782013
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2013,10972333
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2014,9503024
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2015,9151208
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2016,9299927
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2017,9785331
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2018,10591477
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2019,8719293
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2020,4659080
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2021,3669207
A,WORLD,PROF,N_GE1,Y35-44,NR,DE,2022,6891996
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2012,686552
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2013,565697
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2014,569739
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2015,447461
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2016,743344
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2017,773619
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2018,754507
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2019,787876
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2020,
A,WORLD,PROF,N_GE1,Y35-44,NR,DK,2021,182663
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2012,32205945
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2013,28155430
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2014,27058669
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2015,24522366
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2016,25689001
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2017,25962615
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2018,28251787
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2019,26185337
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2020,12828289
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2021,12742548
A,WORLD,PROF,N_GE1,Y35-44,NR,EA20,2022,20214002
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2012,161468
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2013,147413
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2014,200752
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2015,182382
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2016,286036
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2017,186548
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2018,285874
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2019,241177
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2020,79368
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2021,103271
A,WORLD,PROF,N_GE1,Y35-44,NR,EE,2022,139480
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2012,69911
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2013,136930
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2014,112944
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2015,104102
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2016,103217
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2017,95611
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2018,91609
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2019,104739
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2020,54016
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2021,39308
A,WORLD,PROF,N_GE1,Y35-44,NR,EL,2022,57953
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2012,4438696
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2013,3630291
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2014,3279769
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2015,2674927
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2016,3038310
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2017,2664726
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2018,2669481
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2019,2447846
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2020,856711
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2021,1319470
A,WORLD,PROF,N_GE1,Y35-44,NR,ES,2022,2114582
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2012,37241924
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2013,32584313
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2014,30671477
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2015,27553730
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2016,29809592
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2017,31492783
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2018,32556782
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2019,30319304
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2020,15230190
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2021,15158391
A,WORLD,PROF,N_GE1,Y35-44,NR,EU27_2020,2022,23380918
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2012,1499989
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2013,1604185
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2014,1398201
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2015,1556334
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2016,1605804
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2017,1502143
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2018,1693332
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2019,1718548
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2020,665138
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2021,473563
A,WORLD,PROF,N_GE1,Y35-44,NR,FI,2022,954483
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2012,5768910
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2013,6041303
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2014,5922986
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2015,5061681
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2016,4655112
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2017,6073197
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2018,5750163
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2019,5509467
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2020,4036873
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2021,4600482
A,WORLD,PROF,N_GE1,Y35-44,NR,FR,2022,5834744
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2012,429313
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2013,382641
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2014,347529
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2015,413962
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2016,371975
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2017,263395
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2018,301237
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2019,268289
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2020,49324
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2021,142148
A,WORLD,PROF,N_GE1,Y35-44,NR,HR,2022,129239
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2012,333606
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2013,237245
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2014,233114
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2015,287397
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2016,273034
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2017,285699
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2018,239824
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2019,231498
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2020,117240
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2021,158766
A,WORLD,PROF,N_GE1,Y35-44,NR,HU,2022,305536
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2012,347420
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2013,361751
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2014,454513
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2015,410508
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2016,409405
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2017,408641
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2018,462402
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2019,442387
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2020,120371
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2021,101851
A,WORLD,PROF,N_GE1,Y35-44,NR,IE,2022,274693
A,WORLD,PROF,N_GE1,Y35-44,NR,IT,2012,3144184
A,WORLD,PROF,N_GE1,Y35-44,NR,IT,2013,1490409
A,WORLD,PROF,N_GE1,Y35-44,NR,IT,2014,2299946
A,WORLD,PROF,N_GE1,Y35-44,NR,IT,2015,1593997
A,WORLD,PROF,N_GE1,Y35-44,NR,IT,2016,2343499
