DATAFLOW,LAST UPDATE,freq,dest,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2014,164867,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2015,159095,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2016,137741,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2017,174764,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2019,301207,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,AT,2022,168573,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,BE,2013,106546,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,BE,2016,127628,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,BE,2019,179649,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,BE,2022,126107,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2012,161278,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2013,166622,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2014,132958,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2015,175357,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2016,193931,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2017,164657,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2018,121737,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2019,149788,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CH,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CY,2013,24037,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CY,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CY,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CY,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CZ,2013,110311,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CZ,2015,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CZ,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CZ,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,CZ,2022,81136,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DE,2013,2645413,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DE,2016,2790941,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DE,2019,3687725,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DE,2022,1850101,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DK,2016,72766,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DK,2019,108881,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DK,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,DK,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EA20,2012,6958181,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EA20,2013,6819071,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EA20,2016,6538789,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EA20,2019,10399479,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EA20,2022,4426744,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EE,2013,37341,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EE,2016,43967,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EE,2019,61742,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EE,2022,36557,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EL,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EL,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EL,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,ES,2013,398035,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,ES,2016,308813,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,ES,2019,3639836,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,ES,2022,316490,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EU27_2020,2012,7752866,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EU27_2020,2013,7822650,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EU27_2020,2016,7418943,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EU27_2020,2019,11583656,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,EU27_2020,2022,5157339,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FI,2013,2089377,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FI,2016,1948019,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FI,2019,1233473,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FI,2022,816087,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2013,101262,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2014,693008,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2015,597120,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2016,514933,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2017,425340,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2018,581957,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2019,471113,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2020,186060,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2021,150585,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,FR,2022,520450,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HR,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HR,2014,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HR,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HR,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HR,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2012,7227,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2013,8734,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2014,6471,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2015,4326,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2016,10743,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2017,6693,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2018,49202,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2019,23764,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,HU,2022,20264,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IE,2013,56330,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IE,2016,66140,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IE,2019,80715,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IE,2022,80747,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IT,2013,763913,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IT,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IT,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,IT,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LT,2016,42074,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LT,2019,112917,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LT,2022,54356,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2013,7886,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2016,12499,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2019,23355,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2020,11018,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2021,6658,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LU,2022,16678,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LV,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LV,2016,50181,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LV,2019,52425,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,LV,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,ME,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,MT,2013,2879,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,MT,2016,8236,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,MT,2019,20167,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,MT,2022,17827,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NL,2013,277679,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NL,2016,176215,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NL,2019,221877,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NL,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NL,2022,126093,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2013,193692,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2014,148879,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2015,132953,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2016,177065,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2017,87550,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2018,119692,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,NO,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PL,2013,71923,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PL,2016,163600,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PL,2019,127627,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PL,2020,37000,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PL,2022,53142,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PT,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PT,2016,12277,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PT,2019,16655,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,PT,2022,19932,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2014,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2015,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2017,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2018,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,RO,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SE,2016,563630,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SE,2019,798243,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SE,2022,526482,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SI,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SI,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SI,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SI,2022,109840,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SK,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SK,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SK,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,SK,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE1,NR,UK,2013,142521,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2013,129924,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2014,158618,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2015,157392,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2016,130007,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2017,171204,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2019,268539,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,AT,2022,134726,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,BE,2013,90751,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,BE,2016,114470,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,BE,2019,145847,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,BE,2022,113195,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2012,161278,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2013,162289,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2014,131753,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2015,169023,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2016,193931,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2017,164657,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2018,121737,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2019,145842,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CH,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CY,2013,19798,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CY,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CY,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CY,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CZ,2013,103344,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CZ,2015,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CZ,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CZ,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,CZ,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DE,2013,2556835,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DE,2016,2578558,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DE,2019,3543160,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DE,2022,1540088,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DK,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DK,2019,88737,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DK,2020,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,DK,2021,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EA20,2012,4980628,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EA20,2013,4881054,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EA20,2016,4551178,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EA20,2019,8355498,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EA20,2022,3461578,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EE,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EE,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EE,2019,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EE,2022,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EL,2013,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EL,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CRS,FOR,PER,N_GE4,NR,EL,2022,,u
