freq,c_dest,purpose,duration,isced11,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,PROF,N_GE4,ED3_4,NR,MT,2014,
A,DOM,PROF,N_GE4,ED3_4,NR,MT,2015,
A,DOM,PROF,N_GE4,ED3_4,NR,MT,2016,
A,DOM,PROF,N_GE4,ED3_4,NR,MT,2020,
A,DOM,PROF,N_GE4,ED3_4,NR,MT,2021,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2012,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2013,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2014,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2015,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2016,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2017,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2018,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2019,61031
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2020,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2021,
A,DOM,PROF,N_GE4,ED3_4,NR,NL,2022,43641
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2012,48815
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2013,63622
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2015,84246
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2016,58306
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2017,44643
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2018,71145
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2019,82117
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2020,51324
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2021,45373
A,DOM,PROF,N_GE4,ED3_4,NR,PT,2022,71108
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2013,277273
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2014,287062
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2015,311659
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2016,261779
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2017,321918
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2018,330549
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2019,364272
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2020,127408
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2021,230672
A,DOM,PROF,N_GE4,ED3_4,NR,RO,2022,235641
A,DOM,PROF,N_GE4,ED3_4,NR,RS,2018,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2012,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2013,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2014,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2015,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2016,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2021,
A,DOM,PROF,N_GE4,ED3_4,NR,SI,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,AL,2017,97842
A,DOM,PROF,N_GE4,ED5-8,NR,AL,2019,
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2012,72043
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2013,85983
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2014,107929
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2015,98012
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2016,124646
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2017,109344
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2018,79359
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2019,85412
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2020,81428
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2021,61527
A,DOM,PROF,N_GE4,ED5-8,NR,AT,2022,131478
A,DOM,PROF,N_GE4,ED5-8,NR,BE,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,BE,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,BG,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,BG,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,DK,2019,120104
A,DOM,PROF,N_GE4,ED5-8,NR,DK,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,DK,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2012,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2013,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2014,18520
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2017,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2018,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2019,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,EE,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2012,1814500
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2013,1372780
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2014,1002306
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2015,573114
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2016,797069
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2017,773842
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2018,718082
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2019,799932
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2020,415350
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2021,564167
A,DOM,PROF,N_GE4,ED5-8,NR,ES,2022,593251
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2012,108801
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2013,94941
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2014,88620
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2015,123821
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2016,176542
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2017,140866
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2018,179774
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2019,222652
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2020,239066
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2021,97732
A,DOM,PROF,N_GE4,ED5-8,NR,FI,2022,163737
A,DOM,PROF,N_GE4,ED5-8,NR,FR,2020,2853341
A,DOM,PROF,N_GE4,ED5-8,NR,FR,2021,3450682
A,DOM,PROF,N_GE4,ED5-8,NR,FR,2022,3636057
A,DOM,PROF,N_GE4,ED5-8,NR,HR,2012,49196
A,DOM,PROF,N_GE4,ED5-8,NR,HR,2013,81319
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2017,
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2018,
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2019,
A,DOM,PROF,N_GE4,ED5-8,NR,HU,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2012,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2013,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2014,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2017,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2018,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,LV,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,MK,2019,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2014,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2019,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,MT,2022,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2012,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2013,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2014,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2017,52288
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2018,49523
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2019,44335
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2020,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,NL,2022,53551
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2012,57860
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2013,146934
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2015,96879
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2016,114261
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2017,80631
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2018,89829
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2019,93485
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2020,56993
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2021,72488
A,DOM,PROF,N_GE4,ED5-8,NR,PT,2022,87119
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2013,66376
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2014,61133
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2015,83491
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2016,51392
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2017,54721
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2018,57521
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2019,56117
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2020,25791
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2021,36231
A,DOM,PROF,N_GE4,ED5-8,NR,RO,2022,55058
A,DOM,PROF,N_GE4,ED5-8,NR,RS,2018,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2012,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2013,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2014,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2015,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2016,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2021,
A,DOM,PROF,N_GE4,ED5-8,NR,SI,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,AL,2017,149778
A,DOM,PROF,N_GE4,TOTAL,NR,AL,2019,23100
A,DOM,PROF,N_GE4,TOTAL,NR,AL,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2012,229407
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2013,222511
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2014,256787
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2015,328564
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2016,335487
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2017,288571
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2018,277865
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2019,280947
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2020,180986
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2021,209534
A,DOM,PROF,N_GE4,TOTAL,NR,AT,2022,292796
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2012,85949
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2013,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2015,23492
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2019,53144
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,BE,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2012,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2013,51482
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2016,29437
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2018,29118
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,BG,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2012,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2013,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,CH,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2012,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2013,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,CY,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2012,99721
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2013,185259
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2014,133932
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2015,68524
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2016,135799
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2017,115486
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2018,102263
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2019,103405
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,CZ,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2012,5845402
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2013,5612366
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2014,6710808
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2015,6568974
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2016,6805608
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2017,5465822
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2018,6110472
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2019,6081483
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2020,3012867
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2021,5023632
A,DOM,PROF,N_GE4,TOTAL,NR,DE,2022,5115793
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2012,72982
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2013,138525
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2015,253651
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2016,220030
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2017,297641
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2018,424641
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2019,344699
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,DK,2021,184795
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2012,
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2013,16719
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2014,29188
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2015,42660
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2016,57521
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2017,41471
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,EE,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2012,99249
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2013,94058
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2014,113168
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2015,86776
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2016,122493
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2017,75412
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2018,46454
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2019,91940
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2020,45678
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2021,45078
A,DOM,PROF,N_GE4,TOTAL,NR,EL,2022,73085
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2012,4719949
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2013,3359055
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2014,2480699
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2015,1057005
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2016,1603135
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2017,1342194
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2018,1379465
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2019,1199465
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2020,668114
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2021,1012305
A,DOM,PROF,N_GE4,TOTAL,NR,ES,2022,1060637
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2012,375098
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2013,263898
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2014,302198
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2015,293687
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2016,417363
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2017,366599
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2018,398610
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2019,485981
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2020,462157
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2021,397345
A,DOM,PROF,N_GE4,TOTAL,NR,FI,2022,491998
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2012,5663819
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2013,5255129
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2014,4844662
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2015,3477762
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2016,3808934
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2017,5022838
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2018,4809878
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2019,4667867
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2020,3842027
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2021,4467321
A,DOM,PROF,N_GE4,TOTAL,NR,FR,2022,4527339
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2012,194219
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2013,188604
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2014,153061
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2015,136953
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2016,111286
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2017,189530
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2018,129491
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2019,101941
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2020,45302
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2021,81569
A,DOM,PROF,N_GE4,TOTAL,NR,HR,2022,87709
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2012,160279
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2013,26185
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2014,28384
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2015,18770
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2016,38621
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2017,17896
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2018,17058
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,HU,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2012,53302
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2013,21465
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2014,58863
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2015,19213
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2016,31900
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2017,26394
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2018,30862
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2019,37415
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2020,35225
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,IE,2022,69191
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2012,913262
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2013,503830
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2014,945767
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2015,1085265
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2016,826955
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2017,869475
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2018,1458169
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2019,1170436
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2020,531388
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2021,843558
A,DOM,PROF,N_GE4,TOTAL,NR,IT,2022,744501
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2012,29109
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2013,22171
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2014,26461
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2015,26324
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2016,23116
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2017,21532
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2018,21775
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2019,17346
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2020,20261
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2021,21492
A,DOM,PROF,N_GE4,TOTAL,NR,LT,2022,23481
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2013,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,LU,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2012,48113
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2013,34441
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,LV,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,ME,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,ME,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,MK,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,MK,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2012,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2013,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2014,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2015,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2016,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2017,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2018,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2019,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2020,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2021,
A,DOM,PROF,N_GE4,TOTAL,NR,MT,2022,
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2012,95157
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2013,74348
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2014,70083
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2015,50350
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2016,100431
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2017,93048
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2018,95186
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2019,118441
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2020,108215
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2021,53589
A,DOM,PROF,N_GE4,TOTAL,NR,NL,2022,104254
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2013,390921
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2014,631950
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2015,408618
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2016,526844
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2017,531881
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2018,582129
A,DOM,PROF,N_GE4,TOTAL,NR,NO,2021,464572
A,DOM,PROF,N_GE4,TOTAL,NR,PL,2012,1356386
A,DOM,PROF,N_GE4,TOTAL,NR,PL,2013,812867
